Date;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2020-09-18T23:00:00.0/2020-09-19T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-19T00:00:00.0/2020-09-19T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-19T01:00:00.0/2020-09-19T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-19T02:00:00.0/2020-09-19T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-19T03:00:00.0/2020-09-19T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-19T04:00:00.0/2020-09-19T05:00:00.0;29.7052;11.0806;3.9973;7.0833;63.1484;11.0806;3.9973;7.0833;63.1484;0.7583
2020-09-19T05:00:00.0/2020-09-19T06:00:00.0;236.9917;135.5623;88.7945;46.7679;478.5641;133.7353;87.4297;46.3056;470.3387;0.9667
2020-09-19T06:00:00.0/2020-09-19T07:00:00.0;459.8447;312.7641;241.2659;71.4982;703.1658;312.7641;241.2659;71.4982;703.1658;1.0000
2020-09-19T07:00:00.0/2020-09-19T08:00:00.0;652.8655;476.9090;390.9588;85.9502;807.1796;476.9090;390.9588;85.9502;807.1796;1.0000
2020-09-19T08:00:00.0/2020-09-19T09:00:00.0;802.8698;607.3580;512.5193;94.8387;861.7082;607.3580;512.5193;94.8387;861.7082;1.0000
2020-09-19T09:00:00.0/2020-09-19T10:00:00.0;899.6055;691.8928;591.5760;100.3168;888.1163;691.8928;591.5760;100.3168;888.1163;1.0000
2020-09-19T10:00:00.0/2020-09-19T11:00:00.0;936.4526;723.4368;620.2701;103.1666;894.6733;723.4368;620.2701;103.1666;894.6733;1.0000
2020-09-19T11:00:00.0/2020-09-19T12:00:00.0;910.8754;699.5996;596.3195;103.2802;884.1979;699.5996;596.3195;103.2802;884.1979;1.0000
2020-09-19T12:00:00.0/2020-09-19T13:00:00.0;824.5956;622.4459;522.1571;100.2888;854.8875;616.4057;509.3626;107.0431;832.6760;1.0000
2020-09-19T13:00:00.0/2020-09-19T14:00:00.0;683.4756;498.3420;405.0614;93.2806;799.0690;481.1713;360.6497;120.5216;706.9575;1.0000
2020-09-19T14:00:00.0/2020-09-19T15:00:00.0;497.1179;338.4101;258.2601;80.1500;697.0664;316.0028;203.8245;112.1783;554.7755;1.0000
2020-09-19T15:00:00.0/2020-09-19T16:00:00.0;278.2100;161.6559;105.2805;56.3754;490.6931;152.7214;85.6917;67.0297;415.0637;1.0000
2020-09-19T16:00:00.0/2020-09-19T17:00:00.0;54.4882;21.5926;8.3540;13.2386;99.2610;21.5926;8.3540;13.2386;99.2610;0.8167
2020-09-19T17:00:00.0/2020-09-19T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-19T18:00:00.0/2020-09-19T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-19T19:00:00.0/2020-09-19T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-19T20:00:00.0/2020-09-19T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-19T21:00:00.0/2020-09-19T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-19T22:00:00.0/2020-09-19T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-19T23:00:00.0/2020-09-20T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-20T00:00:00.0/2020-09-20T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-20T01:00:00.0/2020-09-20T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-20T02:00:00.0/2020-09-20T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-20T03:00:00.0/2020-09-20T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-20T04:00:00.0/2020-09-20T05:00:00.0;27.1629;9.2074;2.5061;6.7012;40.8317;9.2074;2.5061;6.7012;40.8317;0.7667
2020-09-20T05:00:00.0/2020-09-20T06:00:00.0;231.8155;123.9767;71.9963;51.9804;392.1123;123.9767;71.9963;51.9804;392.1123;0.9667
2020-09-20T06:00:00.0/2020-09-20T07:00:00.0;454.6864;295.8004;210.4040;85.3964;619.6186;282.8289;184.6019;98.2270;554.2260;1.0000
2020-09-20T07:00:00.0/2020-09-20T08:00:00.0;647.6192;456.8950;349.4210;107.4739;727.4418;428.7743;282.4483;146.3260;578.2448;1.0000
2020-09-20T08:00:00.0/2020-09-20T09:00:00.0;797.4355;585.1903;462.3016;122.8887;782.9644;556.5307;382.0747;174.4560;649.0681;1.0000
2020-09-20T09:00:00.0/2020-09-20T10:00:00.0;893.8964;668.0891;534.5676;133.5215;808.1089;570.6943;283.3918;287.3024;426.2128;1.0000
2020-09-20T10:00:00.0/2020-09-20T11:00:00.0;930.4007;698.3089;558.3336;139.9753;811.0267;697.0176;555.2333;141.7843;806.4951;1.0000
2020-09-20T11:00:00.0/2020-09-20T12:00:00.0;904.4362;673.2448;531.1729;142.0719;793.5900;663.5229;503.5181;160.0048;751.1179;1.0000
2020-09-20T12:00:00.0/2020-09-20T13:00:00.0;817.7514;595.5590;458.0976;137.4614;756.5670;579.7173;422.6248;157.0925;699.3251;1.0000
2020-09-20T13:00:00.0/2020-09-20T14:00:00.0;676.2363;471.8618;346.9851;124.8767;691.7581;470.4913;344.3170;126.1743;686.9276;1.0000
2020-09-20T14:00:00.0/2020-09-20T15:00:00.0;489.5204;313.5320;210.4883;103.0438;575.8141;313.3920;210.3029;103.0891;575.1702;1.0000
2020-09-20T15:00:00.0/2020-09-20T16:00:00.0;270.3159;142.4016;76.1240;66.2777;359.9533;139.0735;71.9490;67.1245;343.4709;1.0000
2020-09-20T16:00:00.0/2020-09-20T17:00:00.0;49.1848;16.9768;4.3999;12.5769;53.9131;16.9768;4.3999;12.5769;53.9131;0.8333
2020-09-20T17:00:00.0/2020-09-20T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-20T18:00:00.0/2020-09-20T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-20T19:00:00.0/2020-09-20T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-20T20:00:00.0/2020-09-20T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-20T21:00:00.0/2020-09-20T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-20T22:00:00.0/2020-09-20T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-20T23:00:00.0/2020-09-21T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-21T00:00:00.0/2020-09-21T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-21T01:00:00.0/2020-09-21T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-21T02:00:00.0/2020-09-21T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-21T03:00:00.0/2020-09-21T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-21T04:00:00.0/2020-09-21T05:00:00.0;24.7212;7.0372;0.9287;6.1086;15.4834;7.0372;0.9287;6.1086;15.4834;0.7750
2020-09-21T05:00:00.0/2020-09-21T06:00:00.0;226.6119;105.1873;44.5321;60.6553;240.4644;105.1873;44.5321;60.6553;240.4644;0.9667
2020-09-21T06:00:00.0/2020-09-21T07:00:00.0;449.4908;269.7108;161.4440;108.2667;478.5673;269.7108;161.4440;108.2667;478.5673;1.0000
2020-09-21T07:00:00.0/2020-09-21T08:00:00.0;642.3270;430.9831;294.9697;136.0134;618.5563;430.9831;294.9697;136.0134;618.5563;1.0000
2020-09-21T08:00:00.0/2020-09-21T09:00:00.0;791.9492;561.5098;410.6298;150.8800;700.3030;561.5098;410.6298;150.8800;700.3030;1.0000
2020-09-21T09:00:00.0/2020-09-21T10:00:00.0;888.1314;646.6190;488.6503;157.9687;743.8093;646.6190;488.6503;157.9687;743.8093;1.0000
2020-09-21T10:00:00.0/2020-09-21T11:00:00.0;924.2919;678.6531;519.0200;159.6331;759.3206;678.6531;519.0200;159.6331;759.3206;1.0000
2020-09-21T11:00:00.0/2020-09-21T12:00:00.0;897.9421;655.6148;499.7118;155.9030;752.4476;649.9932;487.1810;162.8122;733.6992;1.0000
2020-09-21T12:00:00.0/2020-09-21T13:00:00.0;810.8569;579.6137;432.9311;146.6827;721.4775;579.6137;432.9311;146.6827;721.4775;1.0000
2020-09-21T13:00:00.0/2020-09-21T14:00:00.0;668.9538;457.3959;326.5400;130.8558;658.3765;457.3959;326.5400;130.8558;658.3765;1.0000
2020-09-21T14:00:00.0/2020-09-21T15:00:00.0;481.8888;301.2853;195.7151;105.5702;543.8357;301.2853;195.7151;105.5702;543.8357;1.0000
2020-09-21T15:00:00.0/2020-09-21T16:00:00.0;262.3981;133.6497;67.9787;65.6710;329.2372;133.6497;67.9787;65.6710;329.2372;1.0000
2020-09-21T16:00:00.0/2020-09-21T17:00:00.0;44.1471;14.5547;3.3277;11.2270;42.7235;14.5547;3.3277;11.2270;42.7235;0.8583
2020-09-21T17:00:00.0/2020-09-21T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-21T18:00:00.0/2020-09-21T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-21T19:00:00.0/2020-09-21T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-21T20:00:00.0/2020-09-21T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-21T21:00:00.0/2020-09-21T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-21T22:00:00.0/2020-09-21T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-21T23:00:00.0/2020-09-22T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-22T00:00:00.0/2020-09-22T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-22T01:00:00.0/2020-09-22T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-22T02:00:00.0/2020-09-22T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-22T03:00:00.0/2020-09-22T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-22T04:00:00.0/2020-09-22T05:00:00.0;22.3550;7.8784;2.6873;5.1910;48.0723;7.8784;2.6873;5.1910;48.0723;0.7917
2020-09-22T05:00:00.0/2020-09-22T06:00:00.0;221.3813;123.3045;81.3133;41.9911;466.0205;123.3045;81.3133;41.9911;466.0205;0.9667
2020-09-22T06:00:00.0/2020-09-22T07:00:00.0;444.2583;296.7896;231.5473;65.2424;699.2701;296.7896;231.5473;65.2424;699.2701;1.0000
2020-09-22T07:00:00.0/2020-09-22T08:00:00.0;636.9898;458.5652;380.6541;77.9112;806.7467;458.5652;380.6541;77.9112;806.7467;1.0000
2020-09-22T08:00:00.0/2020-09-22T09:00:00.0;786.4116;587.3326;502.1317;85.2009;863.3221;587.3326;502.1317;85.2009;863.3221;1.0000
2020-09-22T09:00:00.0/2020-09-22T10:00:00.0;882.3118;670.6891;581.0291;89.6601;890.8634;670.6891;581.0291;89.6601;890.8634;1.0000
2020-09-22T10:00:00.0/2020-09-22T11:00:00.0;918.1279;701.5381;609.4106;92.1275;898.0524;701.5381;609.4106;92.1275;898.0524;1.0000
2020-09-22T11:00:00.0/2020-09-22T12:00:00.0;891.3951;677.5634;585.4313;92.1321;888.5092;677.5634;585.4313;92.1321;888.5092;1.0000
2020-09-22T12:00:00.0/2020-09-22T13:00:00.0;803.9145;599.9489;509.1925;90.7564;856.4394;599.9489;509.1925;90.7564;856.4394;1.0000
2020-09-22T13:00:00.0/2020-09-22T14:00:00.0;661.6308;475.1947;388.5315;86.6632;792.8289;475.1947;388.5315;86.6632;792.8289;1.0000
2020-09-22T14:00:00.0/2020-09-22T15:00:00.0;474.2262;315.6877;239.9797;75.7080;679.2236;315.6877;239.9797;75.7080;679.2236;1.0000
2020-09-22T15:00:00.0/2020-09-22T16:00:00.0;254.4600;141.0376;88.2765;52.7611;443.8356;141.0376;88.2765;52.7611;443.8356;1.0000
2020-09-22T16:00:00.0/2020-09-22T17:00:00.0;39.3776;14.1454;4.5719;9.5735;62.8472;14.1454;4.5719;9.5735;62.8472;0.7417
2020-09-22T17:00:00.0/2020-09-22T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-22T18:00:00.0/2020-09-22T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-22T19:00:00.0/2020-09-22T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-22T20:00:00.0/2020-09-22T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-22T21:00:00.0/2020-09-22T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-22T22:00:00.0/2020-09-22T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-22T23:00:00.0/2020-09-23T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-23T00:00:00.0/2020-09-23T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-23T01:00:00.0/2020-09-23T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-23T02:00:00.0/2020-09-23T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-23T03:00:00.0/2020-09-23T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-23T04:00:00.0/2020-09-23T05:00:00.0;20.1396;4.7836;0.2280;4.5556;4.1957;4.7836;0.2280;4.5556;4.1957;0.8000
2020-09-23T05:00:00.0/2020-09-23T06:00:00.0;216.1244;81.4704;19.1533;62.3171;104.8157;78.7058;17.5987;61.1070;94.5972;0.9667
2020-09-23T06:00:00.0/2020-09-23T07:00:00.0;438.9896;225.9630;93.3089;132.6541;280.9037;225.9630;93.3089;132.6541;280.9037;1.0000
2020-09-23T07:00:00.0/2020-09-23T08:00:00.0;631.6083;380.3115;200.1134;180.1981;426.1364;379.6336;199.1896;180.4440;424.3776;1.0000
2020-09-23T08:00:00.0/2020-09-23T09:00:00.0;780.8239;509.2399;302.8804;206.3595;524.0618;463.7081;235.8023;227.9057;406.8987;1.0000
2020-09-23T09:00:00.0/2020-09-23T10:00:00.0;876.4388;594.9431;377.3710;217.5720;582.6161;520.2385;227.4542;292.7843;351.6428;1.0000
2020-09-23T10:00:00.0/2020-09-23T11:00:00.0;911.9103;628.7653;410.7343;218.0310;609.7366;547.6653;231.6390;316.0262;343.6573;1.0000
2020-09-23T11:00:00.0/2020-09-23T12:00:00.0;884.7971;608.3727;399.4504;208.9223;611.1127;445.8724;94.8265;351.0459;145.1816;1.0000
2020-09-23T12:00:00.0/2020-09-23T13:00:00.0;796.9266;535.2029;343.4366;191.7663;582.8618;312.0017;44.3288;267.6729;73.4847;1.0000
2020-09-23T13:00:00.0/2020-09-23T14:00:00.0;654.2701;416.3559;250.9512;165.4048;517.4164;201.2662;11.3556;189.9106;24.9927;1.0000
2020-09-23T14:00:00.0/2020-09-23T15:00:00.0;466.5356;265.9635;139.8393;126.1242;400.2096;258.9118;128.9787;129.9330;373.7288;1.0000
2020-09-23T15:00:00.0/2020-09-23T16:00:00.0;246.5047;109.8078;40.2879;69.5199;202.4506;102.1474;33.3594;68.7879;166.8124;1.0000
2020-09-23T16:00:00.0/2020-09-23T17:00:00.0;34.8785;9.8557;1.1596;8.6960;16.6176;9.8557;1.1596;8.6960;16.6176;0.7583
2020-09-23T17:00:00.0/2020-09-23T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-23T18:00:00.0/2020-09-23T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-23T19:00:00.0/2020-09-23T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-23T20:00:00.0/2020-09-23T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-23T21:00:00.0/2020-09-23T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-23T22:00:00.0/2020-09-23T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-23T23:00:00.0/2020-09-24T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-24T00:00:00.0/2020-09-24T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-24T01:00:00.0/2020-09-24T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-24T02:00:00.0/2020-09-24T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-24T03:00:00.0/2020-09-24T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-24T04:00:00.0/2020-09-24T05:00:00.0;18.0279;5.5232;1.2216;4.3015;23.4796;5.5232;1.2216;4.3015;23.4796;0.8083
2020-09-24T05:00:00.0/2020-09-24T06:00:00.0;210.8416;107.7929;62.5661;45.2268;368.1372;100.9361;47.4490;53.4871;288.3647;0.9667
2020-09-24T06:00:00.0/2020-09-24T07:00:00.0;433.6853;274.9864;201.4735;73.5129;622.4317;248.6891;141.6582;107.0309;450.5348;1.0000
2020-09-24T07:00:00.0/2020-09-24T08:00:00.0;626.1831;433.1796;345.4889;87.6907;745.2583;393.5417;252.6188;140.9230;555.6426;1.0000
2020-09-24T08:00:00.0/2020-09-24T09:00:00.0;775.1870;559.5516;465.0175;94.5340;811.8530;462.6423;212.2280;250.4144;368.0879;1.0000
2020-09-24T09:00:00.0/2020-09-24T10:00:00.0;870.5139;641.4481;543.5034;97.9448;845.5380;596.8886;426.6175;170.2711;659.6403;1.0000
2020-09-24T10:00:00.0/2020-09-24T11:00:00.0;905.6408;671.7924;572.5034;99.2890;856.2574;671.7924;572.5034;99.2890;856.2574;1.0000
2020-09-24T11:00:00.0/2020-09-24T12:00:00.0;878.1502;648.3158;550.4729;97.8429;849.0096;632.1088;515.0571;117.0517;792.7648;1.0000
2020-09-24T12:00:00.0/2020-09-24T13:00:00.0;789.8956;573.1085;479.4041;93.7043;821.6295;545.7123;420.6336;125.0788;725.4926;1.0000
2020-09-24T13:00:00.0/2020-09-24T14:00:00.0;646.8746;452.5346;366.5747;85.9599;766.0214;452.5346;366.5747;85.9599;766.0214;1.0000
2020-09-24T14:00:00.0/2020-09-24T15:00:00.0;458.8199;297.8430;225.6588;72.1842;660.8408;296.1336;225.2119;70.9217;659.2395;1.0000
2020-09-24T15:00:00.0/2020-09-24T16:00:00.0;238.5355;129.4262;82.3069;47.1193;441.4497;128.8672;82.1650;46.7021;440.8834;1.0000
2020-09-24T16:00:00.0/2020-09-24T17:00:00.0;30.6516;10.7703;3.6376;7.1328;56.6604;10.7703;3.6376;7.1328;56.6604;0.7750
2020-09-24T17:00:00.0/2020-09-24T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-24T18:00:00.0/2020-09-24T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-24T19:00:00.0/2020-09-24T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-24T20:00:00.0/2020-09-24T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-24T21:00:00.0/2020-09-24T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-24T22:00:00.0/2020-09-24T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-24T23:00:00.0/2020-09-25T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-25T00:00:00.0/2020-09-25T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-25T01:00:00.0/2020-09-25T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-25T02:00:00.0/2020-09-25T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-25T03:00:00.0/2020-09-25T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-25T04:00:00.0/2020-09-25T05:00:00.0;15.9942;4.5380;0.6797;3.8584;13.8239;0.6602;0.0000;0.6602;0.0000;0.8250
2020-09-25T05:00:00.0/2020-09-25T06:00:00.0;205.5333;97.9090;47.6368;50.2722;282.7304;78.3076;31.0823;47.2253;154.9970;0.9667
2020-09-25T06:00:00.0/2020-09-25T07:00:00.0;428.3458;260.0005;169.7228;90.2777;529.8279;260.0005;169.7228;90.2777;529.8279;1.0000
2020-09-25T07:00:00.0/2020-09-25T08:00:00.0;620.7151;416.7836;303.0319;113.7517;659.4205;405.8321;277.0128;128.8192;605.4821;1.0000
2020-09-25T08:00:00.0/2020-09-25T09:00:00.0;769.5019;542.6067;415.0384;127.5683;730.2589;499.3662;306.0490;193.3173;544.5502;1.0000
2020-09-25T09:00:00.0/2020-09-25T10:00:00.0;864.5381;623.0566;485.8874;137.1693;761.5898;237.1204;22.9678;214.1526;37.0815;1.0000
2020-09-25T10:00:00.0/2020-09-25T11:00:00.0;899.3210;650.8857;506.6962;144.1896;763.5927;188.8490;0.4909;188.3580;0.7391;1.0000
2020-09-25T11:00:00.0/2020-09-25T12:00:00.0;871.4566;624.7121;478.2860;146.4261;743.6609;225.5688;6.1433;219.4255;9.5315;1.0000
2020-09-25T12:00:00.0/2020-09-25T13:00:00.0;782.8240;547.0295;405.7806;141.2489;701.8780;253.0578;11.3575;241.7003;20.1469;1.0000
2020-09-25T13:00:00.0/2020-09-25T14:00:00.0;639.4470;424.8943;297.8455;127.0489;629.2284;284.2097;45.4977;238.7120;95.9302;1.0000
2020-09-25T14:00:00.0/2020-09-25T15:00:00.0;451.0826;270.7542;168.6913;102.0629;500.3782;191.4203;36.7794;154.6408;107.7174;1.0000
2020-09-25T15:00:00.0/2020-09-25T16:00:00.0;230.5558;110.0165;51.2909;58.7256;277.6842;98.1074;32.8094;65.2980;197.3808;1.0000
2020-09-25T16:00:00.0/2020-09-25T17:00:00.0;26.6983;7.9667;1.3961;6.5706;22.6718;7.9667;1.3961;6.5706;22.6718;0.7917
2020-09-25T17:00:00.0/2020-09-25T18:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-25T18:00:00.0/2020-09-25T19:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-25T19:00:00.0/2020-09-25T20:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-25T20:00:00.0/2020-09-25T21:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-25T21:00:00.0/2020-09-25T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-25T22:00:00.0/2020-09-25T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-25T23:00:00.0/2020-09-26T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-26T00:00:00.0/2020-09-26T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-26T01:00:00.0/2020-09-26T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-26T02:00:00.0/2020-09-26T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-26T03:00:00.0/2020-09-26T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2020-09-26T04:00:00.0/2020-09-26T05:00:00.0;14.1151;4.0557;0.6144;3.4412;13.1850;0.4969;0.0000;0.4969;0.0000;0.8333
